event_id,ticker,zone_id,structural_zone_key,event_timestamp,event_type,direction,price_at_event,boundary_price,close_distance_pct,bar_index,local_bar_index,global_bar_index,touch_count_before_event,meaningful_touch_count_before_event,is_first_meaningful_test,bars_since_last_touch,days_since_last_touch,zone_class,zone_side,zone_timeframe,zone_width_pct,confluence_count,metadata_json,label,success_flag,failure_flag,unresolved_flag,false_breakout_flag,failed_follow_through_flag,breakout_confirmed_flag,hold_outside_flag,target_hit_flag,retest_success_flag,max_favorable_excursion,max_adverse_excursion,follow_through_pct,reentry_flag,bars_to_reentry,bars_to_target,failure_subtype,bars_to_failure,reentry_depth_pct,post_breakout_best_close_pct,move_over_atr,move_over_zone_width,hold_outside_bars,breakout_quality_score,outcome_window_end
JNJ::20251024::support::4::breakout_down::2025-10-29T00:00:00,JNJ,JNJ::20251024::support::4,"JNJ::support::191.4400::5.1325::avwap_D,vp_D::D",2025-10-29,breakout_down,down,186.60000610351562,188.8752926294009,-0.012046501658370354,123,3,123,1,1,False,1.0,1.0,composite,support,D,0.026806711525936503,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",failure,0,1,0,0,0,1,0,0,1,0.007931462689808782,0.11366554534468754,-0.11232578118700945,1,9.0,,late_failure,9.0,3.6408868870313156,0.0032154666875132574,,0.295876004116909,1.0,-27.047780469352436,2025-11-26
JNJ::20251024::support::3::failed_breakout_down::2025-10-30T00:00:00,JNJ,JNJ::20251024::support::3,JNJ::support::188.9400::2.2475::vp_D::D,2025-10-30,failed_breakout_down,down,189.0500030517578,187.81530584573747,0.006573996727585472,124,4,124,2,2,False,,,inventory,support,D,0.011892146314088433,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""failed_breakout_down"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251024::support::3::test::2025-10-30T00:00:00,JNJ,JNJ::20251024::support::3,JNJ::support::188.9400::2.2475::vp_D::D,2025-10-30,test,down,189.0500030517578,187.81530584573747,0.006573996727585472,124,4,124,2,1,False,1.0,1.0,inventory,support,D,0.011892146314088433,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251024::support::4::test::2025-10-30T00:00:00,JNJ,JNJ::20251024::support::4,"JNJ::support::191.4400::5.1325::avwap_D,vp_D::D",2025-10-30,test,down,189.0500030517578,188.8752926294009,0.0009250041121033735,124,4,124,2,1,False,1.0,1.0,composite,support,D,0.026806711525936503,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251031::support::4::test::2025-10-31T00:00:00,JNJ,JNJ::20251031::support::4,JNJ::support::188.9500::2.3700::vp_D::D,2025-10-31,test,down,188.8699951171875,187.76524700641633,0.0058836665910460915,125,0,125,0,0,True,,,inventory,support,D,0.012544757851065423,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-31T00:00:00"", ""zone_valid_to"": ""2025-11-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251031::support::4::probe::2025-11-03T00:00:00,JNJ,JNJ::20251031::support::4,JNJ::support::188.9500::2.3700::vp_D::D,2025-11-03,probe,down,186.25999450683594,187.76524700641633,-0.008016672539668408,126,1,126,1,1,False,1.0,3.0,inventory,support,D,0.012544757851065423,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-31T00:00:00"", ""zone_valid_to"": ""2025-11-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251031::support::4::breakout_down::2025-11-04T00:00:00,JNJ,JNJ::20251031::support::4,JNJ::support::188.9500::2.3700::vp_D::D,2025-11-04,breakout_down,down,186.86000061035156,187.76524700641633,-0.004821160520902115,127,2,127,2,1,False,1.0,1.0,inventory,support,D,0.012544757851065423,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-31T00:00:00"", ""zone_valid_to"": ""2025-11-06T23:59:59.999999""}",failure,0,1,0,1,0,1,1,0,1,0.009311813590284612,0.11211600599278608,-0.09884406058211227,1,4.0,,fast_false_breakout,4.0,8.351027217207653,0.00460237936178151,,0.742287232710017,4.0,-63.715099601758375,2025-12-03
JNJ::20251031::support::4::retest_down::2025-11-05T00:00:00,JNJ,JNJ::20251031::support::4,JNJ::support::188.9500::2.3700::vp_D::D,2025-11-05,retest_down,down,186.0,187.76524700641633,-0.009401351073002391,128,3,128,3,2,False,,,inventory,support,D,0.012544757851065423,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""retest_down"", ""zone_valid_from"": ""2025-10-31T00:00:00"", ""zone_valid_to"": ""2025-11-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251107::resistance::1::test::2025-11-07T00:00:00,JNJ,JNJ::20251107::resistance::1,JNJ::resistance::187.0150::2.0750::vp_D::D,2025-11-07,test,up,186.57000732421875,188.05006522893905,-0.007870552466538209,130,0,130,0,0,True,,,inventory,resistance,D,0.011093953282247186,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-07T00:00:00"", ""zone_valid_to"": ""2025-11-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251107::resistance::1::probe::2025-11-10T00:00:00,JNJ,JNJ::20251107::resistance::1,JNJ::resistance::187.0150::2.0750::vp_D::D,2025-11-10,probe,up,188.41000366210938,188.05006522893905,0.0019140564122225932,131,1,131,1,1,False,1.0,3.0,inventory,resistance,D,0.011093953282247186,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-07T00:00:00"", ""zone_valid_to"": ""2025-11-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251107::support::5::test::2025-11-10T00:00:00,JNJ,JNJ::20251107::support::5,JNJ::support::186.4000::2.0675::vp_D::D,2025-11-10,test,down,188.41000366210938,185.36467420339585,0.016428855561615604,131,1,131,0,0,True,,,inventory,support,D,0.011097555304932045,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-07T00:00:00"", ""zone_valid_to"": ""2025-11-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JNJ::20251107::resistance::1::breakout_up::2025-11-12T00:00:00,JNJ,JNJ::20251107::resistance::1,JNJ::resistance::187.0150::2.0750::vp_D::D,2025-11-12,breakout_up,up,194.38999938964844,188.05006522893905,0.03371407583927675,133,3,133,3,1,False,1.0,1.0,inventory,resistance,D,0.011093953282247186,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-11-07T00:00:00"", ""zone_valid_to"": ""2025-11-13T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.06903646386687497,0.004835652267903174,0.041617348440207,0,,3.0,none,,0.0,0.0677503894762944,,6.222891165167317,16.0,3.89036463866875,2025-12-04
JNJ::20251107::resistance::2::probe::2025-11-12T00:00:00,JNJ,JNJ::20251107::resistance::2,"JNJ::resistance::191.1450::5.7225::avwap_D,vp_D,vp_W::D,W",2025-11-12,probe,up,194.38999938964844,194.0054812502861,0.001981996265694555,133,3,133,0,0,True,,,composite,resistance,"D,W",0.02993739857492454,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-07T00:00:00"", ""zone_valid_to"": ""2025-11-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250702::support::2::probe::2025-07-08T00:00:00,JPM,JPM::20250702::support::2,"JPM::support::288.6500::6.2175::avwap_D,vp_D,vp_W::D,W",2025-07-08,probe,down,282.7799987792969,285.54003832976025,-0.009666033410263473,43,3,43,0,0,True,,,composite,support,"D,W",0.021542038399052763,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-02T00:00:00"", ""zone_valid_to"": ""2025-07-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250702::support::2::breakout_down::2025-07-09T00:00:00,JPM,JPM::20250702::support::2,"JPM::support::288.6500::6.2175::avwap_D,vp_D,vp_W::D,W",2025-07-09,breakout_down,down,283.1600036621094,285.54003832976025,-0.00833520469343867,44,4,44,1,1,False,1.0,1.0,composite,support,"D,W",0.021542038399052763,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-07-02T00:00:00"", ""zone_valid_to"": ""2025-07-09T23:59:59.999999""}",failure,0,1,0,1,0,1,0,0,0,0.000565064486650823,0.06402742141664458,-0.028923585024314587,1,1.0,,fast_false_breakout,1.0,2.265963886770411,-0.009393995012387123,,0.026230780773079942,1.0,-16.92206044929678,2025-08-06
JPM::20250717::resistance::1::test::2025-07-21T00:00:00,JPM,JPM::20250717::resistance::1,"JPM::resistance::288.2300::10.3075::avwap_D,vp_D,vp_W::D,W",2025-07-21,test,up,290.9700012207031,293.3822492345174,-0.008222201650264268,52,2,52,0,0,True,,,composite,resistance,"D,W",0.03576050229048267,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-17T00:00:00"", ""zone_valid_to"": ""2025-07-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250717::resistance::1::probe::2025-07-23T00:00:00,JPM,JPM::20250717::resistance::1,"JPM::resistance::288.2300::10.3075::avwap_D,vp_D,vp_W::D,W",2025-07-23,probe,up,296.760009765625,293.3822492345174,0.011513172797334251,54,4,54,2,1,False,1.0,1.0,composite,resistance,"D,W",0.03576050229048267,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-17T00:00:00"", ""zone_valid_to"": ""2025-07-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250731::support::3::test::2025-07-31T00:00:00,JPM,JPM::20250731::support::3,"JPM::support::298.0350::4.3300::avwap_D,vp_D::D",2025-07-31,test,down,296.239990234375,295.8686884212494,0.0012549547405874102,60,0,60,0,0,True,,,composite,support,D,0.014530179730384668,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250731::support::3::probe::2025-08-01T00:00:00,JPM,JPM::20250731::support::3,"JPM::support::298.0350::4.3300::avwap_D,vp_D::D",2025-08-01,probe,down,289.3699951171875,295.8686884212494,-0.02196478897019755,61,1,61,1,1,False,1.0,1.0,composite,support,D,0.014530179730384668,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250731::support::3::breakout_down::2025-08-04T00:00:00,JPM,JPM::20250731::support::3,"JPM::support::298.0350::4.3300::avwap_D,vp_D::D",2025-08-04,breakout_down,down,294.260009765625,295.8686884212494,-0.0054371372118092575,62,2,62,2,1,False,1.0,3.0,composite,support,D,0.014530179730384668,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.03245435327129012,0.029531713970674254,-0.018487059949937316,1,16.0,4.0,none,,1.2819171440613695,0.024875984100078904,,2.233582369488759,14.0,-5.930793619778054,2025-09-02
JPM::20250731::support::3::retest_down::2025-08-05T00:00:00,JPM,JPM::20250731::support::3,"JPM::support::298.0350::4.3300::avwap_D,vp_D::D",2025-08-05,retest_down,down,291.3699951171875,295.8686884212494,-0.015205033449354949,63,3,63,3,2,False,,,composite,support,D,0.014530179730384668,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""retest_down"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250814::resistance::1::test::2025-08-15T00:00:00,JPM,JPM::20250814::resistance::1,"JPM::resistance::291.2500::7.3750::avwap_D,vp_D::D",2025-08-15,test,up,290.489990234375,294.9386182975769,-0.015083233551713078,71,1,71,0,0,True,,,composite,resistance,D,0.025324501044412414,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250821::resistance::1::probe::2025-08-22T00:00:00,JPM,JPM::20250821::resistance::1,JPM::resistance::292.5850::3.1800::avwap_D::D,2025-08-22,probe,up,296.239990234375,294.1744225779818,0.007021574609688144,76,1,76,0,0,True,,,cost,resistance,D,0.010866087547670837,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250821::resistance::1::breakout_up::2025-08-25T00:00:00,JPM,JPM::20250821::resistance::1,JPM::resistance::292.5850::3.1800::avwap_D::D,2025-08-25,breakout_up,up,294.8999938964844,294.1744225779818,0.0024664663642205774,77,2,77,1,1,False,1.0,3.0,cost,resistance,D,0.010866087547670837,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.07260089557555129,0.011732762043707093,0.060495071912930624,1,9.0,7.0,none,,0.3977095587403212,0.067412700217928,,6.681420084003777,9.0,1.5443324858329435,2025-09-23
JPM::20250821::resistance::1::retest_up::2025-08-26T00:00:00,JPM,JPM::20250821::resistance::1,JPM::resistance::292.5850::3.1800::avwap_D::D,2025-08-26,retest_up,up,298.57000732421875,294.1744225779818,0.014942103761831183,78,3,78,2,2,False,,,cost,resistance,D,0.010866087547670837,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""retest_up"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250821::resistance::2::test::2025-08-27T00:00:00,JPM,JPM::20250821::resistance::2,JPM::resistance::297.9200::4.0450::vp_D::D,2025-08-27,test,up,299.2799987792969,299.9400982952118,-0.00220077115286271,79,4,79,0,0,True,,,inventory,resistance,D,0.013578062596634483,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250926::resistance::1::probe::2025-09-26T00:00:00,JPM,JPM::20250926::resistance::1,JPM::resistance::313.7650::3.1375::avwap_D::D,2025-09-26,probe,up,316.05999755859375,315.3325130040848,0.002307039472645665,100,0,100,0,0,True,,,cost,resistance,D,0.010000000000000026,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20250926::resistance::1::test::2025-09-30T00:00:00,JPM,JPM::20250926::resistance::1,JPM::resistance::313.7650::3.1375::avwap_D::D,2025-09-30,test,up,315.42999267578125,315.3325130040848,0.00030913295545649414,102,2,102,2,1,False,1.0,1.0,cost,resistance,D,0.010000000000000026,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20251017::support::4::test::2025-10-17T00:00:00,JPM,JPM::20251017::support::4,JPM::support::298.3100::5.7975::vp_W::W,2025-10-17,test,down,297.55999755859375,295.4121934000651,0.007270533195696301,115,0,115,0,0,True,,,inventory,support,W,0.019433677879477196,1,"{""source_reason"": ""vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20251017::resistance::1::test::2025-10-21T00:00:00,JPM,JPM::20251017::resistance::1,JPM::resistance::301.6050::4.2800::avwap_D::D,2025-10-21,test,up,297.0899963378906,303.74330708572495,-0.021904386344080245,117,2,117,0,0,True,,,cost,resistance,D,0.014190487974368714,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20251017::support::4::probe::2025-10-22T00:00:00,JPM,JPM::20251017::support::4,JPM::support::298.3100::5.7975::vp_W::W,2025-10-22,probe,down,294.1099853515625,295.4121934000651,-0.004408105276612911,118,3,118,1,1,False,3.0,5.0,inventory,support,W,0.019433677879477196,1,"{""source_reason"": ""vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20251017::support::4::breakout_down::2025-10-23T00:00:00,JPM,JPM::20251017::support::4,JPM::support::298.3100::5.7975::vp_W::W,2025-10-23,breakout_down,down,294.5400085449219,295.4121934000651,-0.002952433496751707,119,4,119,2,1,False,1.0,1.0,inventory,support,W,0.019433677879477196,1,"{""source_reason"": ""vp_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",failure,0,1,0,1,0,1,0,0,0,-0.003089575730662021,0.09407887095532533,-0.013037265656577065,1,1.0,,fast_false_breakout,1.0,4.311991981406872,-0.013037265656577065,,-0.15898049508810408,1.0,-33.295935851254974,2025-11-20
JPM::20251024::resistance::1::probe::2025-10-27T00:00:00,JPM,JPM::20251024::resistance::1,JPM::resistance::301.2900::4.1300::avwap_D::D,2025-10-27,probe,up,304.1499938964844,303.3541724375917,0.0026234069981561537,121,1,121,0,0,True,,,cost,resistance,D,0.01370966168116911,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20251024::resistance::1::breakout_up::2025-10-28T00:00:00,JPM,JPM::20251024::resistance::1,JPM::resistance::301.2900::4.1300::avwap_D::D,2025-10-28,breakout_up,up,305.3599853515625,303.3541724375917,0.0066121157914299745,122,2,122,1,1,False,1.0,1.0,cost,resistance,D,0.01370966168116911,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.05531181378919684,0.041098992648037645,-0.007728535056240053,1,14.0,7.0,none,,1.2962312929752806,0.049286150879329235,,4.034513401973319,14.0,-5.816732205910276,2025-11-25
JPM::20251024::resistance::1::retest_up::2025-10-29T00:00:00,JPM,JPM::20251024::resistance::1,JPM::resistance::301.2900::4.1300::avwap_D::D,2025-10-29,retest_up,up,305.510009765625,303.3541724375917,0.007106667795963105,123,3,123,2,2,False,,,cost,resistance,D,0.01370966168116911,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""retest_up"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
JPM::20251121::support::2::test::2025-11-21T00:00:00,JPM,JPM::20251121::support::2,JPM::support::294.7200::2.9475::avwap_D::D,2025-11-21,test,down,298.0199890136719,293.2479966397274,0.016272889938297435,140,0,140,0,0,True,,,cost,support,D,0.00999999999999987,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
META::20250617::support::2::probe::2025-06-20T00:00:00,META,META::20250617::support::2,META::support::687.4550::6.8750::avwap_D::D,2025-06-20,probe,down,682.3499755859375,684.0170036522719,-0.0024371149509930363,32,2,32,0,0,True,,,cost,support,D,0.009999999999999915,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
META::20250617::support::3::probe::2025-06-20T00:00:00,META,META::20250617::support::3,"META::support::697.3450::19.8450::avwap_D,vp_D,vp_W::D,W",2025-06-20,probe,down,682.3499755859375,687.4221060180664,-0.007378480249216211,32,2,32,0,0,True,,,composite,support,"D,W",0.02845918162542559,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
META::20250617::support::2::test::2025-06-23T00:00:00,META,META::20250617::support::2,META::support::687.4550::6.8750::avwap_D::D,2025-06-23,test,down,698.530029296875,684.0170036522719,0.021217346304421632,33,3,33,1,1,False,1.0,3.0,cost,support,D,0.009999999999999915,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
META::20250617::support::3::test::2025-06-23T00:00:00,META,META::20250617::support::3,"META::support::697.3450::19.8450::avwap_D,vp_D,vp_W::D,W",2025-06-23,test,down,698.530029296875,687.4221060180664,0.016158810113267804,33,3,33,1,1,False,1.0,3.0,composite,support,"D,W",0.02845918162542559,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
